date,invoice_type,invoice_no,sku_code,product_category,brand_name,retailer_code,retailer_name,retailer_type,distributor_code,distributor_name,distributor_type,list_price,price_sold,quantity_sold,invoice_value,discount_amount,discount_percentage,unit_profit
2023-05-11,Normal,QRA-007-23RT04006220-01,69410d6675715fc8db0b3401eabd11aeaa51aa39,HAIR CARE,Brand 25,d38a8b85e5d2c031b7c964320b8bb268002b817e,Retailer 1054,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,5.95,3,17.85,3.75,38.659794,-0.84
2021-09-17,Normal,QRA-003-21RT06013880-01,dac9c9920d102f266ab982bc0076a07f4059e76b,SCRATCH COOKING AIDS,Brand 12,164aba53dbb6b96e81111d120b37103c2ff9f688,Retailer 116,INDEPENDENT,Q003,Distributor D,Selective,1.7,1.65,8,13.2,0.05,2.9411764,0.46
2023-04-27,Normal,QRA-006-23RT04005550-01,e479673d9872cde5f4f03a4267ddb470d24d4ee2,FABRIC CARE,Brand 2,9f887d70141d2514965169514cc78518a81919b1,Retailer 789,INDEPENDENT,Q006,Distributor B,Direct,5.4,4.85,6,29.1,0.55,10.185185,1.07
2024-07-19,Normal,QRA-004-24RT22001290-01,fc9b0625e78332b28f5169d7eca3c6056fdefd81,SKIN CLEANSING,Brand 7,ac3bc5fe1bbccc9de1608520a0d05eef4104e2f6,Retailer 862,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.8,4,23.2,4.2,42.0,-1.2
2023-10-02,Normal,QRA-004-23RT10015280-01,dc8d1e49be474d0753c76289130ddf5839d10806,SKIN CLEANSING,Brand 7,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,6.05,12,72.6,3.95,39.5,-0.95
2021-09-13,Normal,QRA-007-21RT04015080-01,b6f10a1ebeba33a64e7d2c70e94cb84d89cd0fcf,SKIN CARE,Brand 28,120d36887dcfee753f97efd2f2552cb6a71bbbf9,Retailer 96,INDEPENDENT,Q007,Distributor C,Exclusive,3.4,3.3,12,39.6,0.1,2.9411764,0.92
2023-10-09,Normal,QRA-006-23RT03016110-01,10c3fcc862e3bc251c907873a1f1fdcf7ef7206b,FABRIC CARE,Brand 2,4e0c601935c96d47573996260cd8890a32538d33,Retailer 400,INDEPENDENT,Q006,Distributor B,Direct,12.6,8.95,4,35.8,3.65,28.968254,0.13
2023-07-07,Normal,QRA-004-23RT10010290-01,16ab7bf794ae354d48e3461150ee602e2151db36,SKIN CLEANSING,Brand 13,d83664475d2708d12fb115cf0a7d74f6c556ff56,Retailer 1069,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,12,74.4,3.9,38.61386,-0.87
2021-09-06,Normal,QRA-004-21RT04014830-01,0e05060ed8a6005ea789c0248f1fcb4edaaefac9,SKIN CLEANSING,Brand 13,44d3cc6a8551ed1b3e61940435a86c69643434e3,Retailer 349,INDEPENDENT,Q004,Distributor A,Exclusive,9.6,5.7,3,17.1,3.9,40.625,-1.02
2024-01-22,Normal,QRA-004-24RT05001360-01,84d6e9c4efa7d447d922af92b86d72db334ecb1b,SKIN CLEANSING,Brand 17,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q004,Distributor A,Exclusive,5.9,3.95,3,11.85,1.95,33.050846,-0.18
2022-02-14,Normal,QRA-004-22RT04002160-01,e608b8008d2bf6dc0e7b8f45f7e3e0c97ef9475b,SKIN CLEANSING,Brand 13,120d36887dcfee753f97efd2f2552cb6a71bbbf9,Retailer 96,INDEPENDENT,Q004,Distributor A,Exclusive,3.5,2.45,6,14.7,1.05,30.0,4.440892e-16
2021-10-20,Normal,QRA-006-21RT10016630-01,f61439b8f853a1bd7d6d289852dbc7a87a7be3c4,FABRIC CARE,Brand 2,8cd7595bf37edbf6d6df8829f0c3fa988c08a201,Retailer 705,INDEPENDENT,Q006,Distributor B,Direct,5.1,4.25,30,127.5,0.85,16.666666,0.68
2021-01-25,Normal,QRA-006-21RT10001520-01,954a8791f55e8c2901ebe7f63158519e5adb6d3b,FABRIC CARE,Brand 2,ef17071fe7c901fc3f0c0f8815ae9c04d29aed3a,Retailer 1192,INDEPENDENT,Q006,Distributor B,Direct,12.6,9.1,4,36.4,3.5,27.777779,0.28
2022-08-16,Normal,QRA-007-22RT04011400-01,4cc62e0c11feb39b819cd362c9bc7f3875a0232a,HAIR CARE,Brand 7,9f887d70141d2514965169514cc78518a81919b1,Retailer 789,INDEPENDENT,Q007,Distributor C,Exclusive,5.6,5.1,12,61.2,0.5,8.928572,1.18
2023-10-23,Normal,QRA-004-23RT10016280-01,a7236b2c01090fe5ebad2ca4e6921f3e3cebeca8,SKIN CLEANSING,Brand 13,105ad35b867fa5b2f4d4e74417717a27b8813480,Retailer 88,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,12,74.4,3.9,38.61386,-0.87
2021-06-28,Normal,QRA-004-21RT03011020-01,99a5bcd145443a0624c7c76c8d6f90d9d3e20639,SKIN CLEANSING,Brand 7,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.8,6,34.8,4.2,42.0,-1.2
2021-02-05,Normal,QRA-004-21RT01002970-01,49eaebaa6005c3d47541299bd9ce5d4e075c5494,SKIN CLEANSING,Brand 17,0d5a2bfe207c67d419c425f6a5f6ffb409e8cac9,Retailer 68,CHAIN,Q004,Distributor A,Exclusive,2.6,1.8,24,43.2,0.8,30.76923,-0.02
2021-09-20,Normal,QRA-007-21RT01017690-01,c92b970479f1c6c8cb8d0c325339dec76ee35c4d,HAIR CARE,Brand 4,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q007,Distributor C,Exclusive,2.0,1.25,6,7.5,0.75,37.5,-0.15
2021-06-01,Normal,QRA-006-21RT06007740-01,38574b5172dd4ce496e79410a9991c3398955d6c,FABRIC CARE,Brand 2,97f60b203e041db2e78b81052483d22090623741,Retailer 756,MINIMART,Q006,Distributor B,Direct,15.1,13.6,4,54.4,1.5,9.933775,3.03
2023-06-13,Normal,QRA-004-23RT06008490-01,f848133cf89ee37544ce1e6e79a51938da6be99a,SKIN CLEANSING,Brand 13,1a090d780a94bad71111c32de3d620372b00ebff,Retailer 138,INDEPENDENT,Q004,Distributor A,Exclusive,3.2,3.1,6,18.6,0.1,3.125,0.86
2021-01-13,Normal,QRA-004-21RT05000610-01,05c987ebdd301c647ea20bb26c5e30edde4d8c86,SKIN CLEANSING,Brand 13,8313833d71be81bd3d28c1f636ed1a3bd35d40aa,Retailer 666,INDEPENDENT,Q004,Distributor A,Exclusive,9.6,6.0,3,18.0,3.6,37.5,-0.72
2024-09-23,Normal,QRA-006-24RT22005600-01,95be8615160c69474008600d239fbc34a75713bc,FABRIC CARE,Brand 2,47007f559dfa65b7d3930ab1e68325bdffd4ace6,Retailer 360,INDEPENDENT,Q006,Distributor B,Direct,13.0,10.65,6,63.9,2.35,18.076923,1.55
2021-08-02,Normal,QRA-006-21RT04012620-01,b6aec03a3964524e684d134ca8fbf94c2c710611,FABRIC CARE,Brand 2,120d36887dcfee753f97efd2f2552cb6a71bbbf9,Retailer 96,INDEPENDENT,Q006,Distributor B,Direct,1.6,1.55,24,37.2,0.05,3.125,0.43
2022-06-21,Normal,QRA-007-22RT04008970-01,9fbc833ddd7135e0d51756f9b387671b0a668b4b,SKIN CARE,Brand 28,3e05ca2f41350b3e29a7a61ea4577f2f3a42cdfe,Retailer 318,INDEPENDENT,Q007,Distributor C,Exclusive,1.7,1.6,24,38.4,0.1,5.882353,0.41
2022-07-21,Normal,QRA-007-22RT01009190-01,624f63c58f397717c0d2856da6a31b604a3867f3,HAIR CARE,Brand 25,14a064ab7f1827e7455bad7671c3cb3a0a61bbec,Retailer 107,INDEPENDENT,Q007,Distributor C,Exclusive,7.9,5.1,6,30.6,2.8,35.44304,-0.43
2022-05-13,Normal,QRA-004-22RT03007650-01,ecfc26996627967c9aa24045bf7d2fb0489090e1,SKIN CLEANSING,Brand 13,ec1af7aec4e62e1a32ba1d3e3d89a466b5769177,Retailer 1171,CHAIN,Q004,Distributor A,Exclusive,3.5,2.45,6,14.7,1.05,30.0,4.440892e-16
2023-06-01,Normal,QRA-004-23RT03009100-01,16ab7bf794ae354d48e3461150ee602e2151db36,SKIN CLEANSING,Brand 13,0c0a5d4293715c25c66720e74c9d238ff1016f59,Retailer 57,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,6,37.2,3.9,38.61386,-0.87
2023-08-21,Normal,QRA-007-23RT03013250-01,533027d51d70c4e5500bf58ae2d675ca4b06ce40,HAIR CARE,Brand 4,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q007,Distributor C,Exclusive,15.3,9.45,6,56.7,5.85,38.235294,-1.26
2021-07-19,Normal,QRA-004-21RT05008880-01,1f0820f24d4b4401d0a42eb74250596770aa8dec,SKIN CLEANSING,Brand 7,d90b96a57da6436448ee0b0a98f1ce60c53e2175,Retailer 1074,MINIMART,Q004,Distributor A,Exclusive,10.0,6.05,6,36.3,3.95,39.5,-0.95
2022-11-18,Normal,QRA-004-22RT05015210-01,4df81289b7c14863b1e56c9a8994c57e473622b7,SKIN CLEANSING,Brand 17,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q004,Distributor A,Exclusive,8.2,5.45,6,32.7,2.75,33.536587,-0.29
2022-03-15,Normal,QRA-003-22RT06003860-01,4765a9082c6ca014756c87bfe5fe9c5a97deb47f,SCRATCH COOKING AIDS,Brand 12,1a090d780a94bad71111c32de3d620372b00ebff,Retailer 138,INDEPENDENT,Q003,Distributor D,Selective,3.1,2.45,50,122.5,0.65,20.967741,0.28
2023-09-06,Normal,QRA-003-23RT12003740-01,37424ee39eb4f20dcf29ceaa016cbc70cd448f7a,SCRATCH COOKING AIDS,Brand 12,1046ee8177382d4410165e52bdf354d502e8a581,Retailer 87,OTHERS,Q003,Distributor D,Selective,1.7,1.6,144,230.4,0.1,5.882353,0.41
2023-11-07,Normal,QRA-004-23RT10017030-01,d66d4afc51f387df09b06e435c9e2fc221bd75c9,SKIN CLEANSING,Brand 13,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q004,Distributor A,Exclusive,7.3,4.8,12,57.6,2.5,34.246574,-0.31
2021-04-09,Normal,QRA-003-21RT06005190-01,3c277fa366282c9ff5110831c4d05dffc9d8c7d3,SCRATCH COOKING AIDS,Brand 12,164aba53dbb6b96e81111d120b37103c2ff9f688,Retailer 116,INDEPENDENT,Q003,Distributor D,Selective,1.7,1.25,16,20.0,0.45,26.470589,0.06
2022-03-07,Normal,QRA-006-22RT04003420-01,523b41b5b2038d90561a3d1eb9017a1518a1b8e6,FABRIC CARE,Brand 2,df993f921fdaa5d3a186f4dae4a1b7f67335bf82,Retailer 1120,CHAIN,Q006,Distributor B,Direct,12.6,8.5,4,34.0,4.1,32.539684,-0.32
2022-02-11,Normal,QRA-007-22RT09000850-01,f57b90fb48adf34f3cc4168ca5195ffe14d0f0a7,HAIR CARE,Brand 25,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q007,Distributor C,Exclusive,9.4,5.6,6,33.6,3.8,40.425533,-0.98
2022-03-08,Normal,QRA-006-22RT10003650-01,f8d7cc6a0deb1163cfb90476b74db43e091f374c,FABRIC CARE,Brand 2,cd77ad05cf1f13a4be96c65abacd080e48a5a0c9,Retailer 1021,INDEPENDENT,Q006,Distributor B,Direct,1.6,1.25,6,7.5,0.35,21.875,0.13
2023-10-30,Normal,QRA-006-23RT06015490-01,f8d7cc6a0deb1163cfb90476b74db43e091f374c,FABRIC CARE,Brand 2,fc267d98b57b34292b1c8057483477f64888b541,Retailer 1254,INDEPENDENT,Q006,Distributor B,Direct,1.7,1.6,12,19.2,0.1,5.882353,0.41
2021-09-13,Normal,QRA-007-21RT01017360-01,2675481bdf218922e167fa79ba4c6485c5865c96,HAIR CARE,Brand 25,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q007,Distributor C,Exclusive,2.0,1.25,6,7.5,0.75,37.5,-0.15
2021-02-09,Normal,QRA-004-21RT05002230-01,36912db0f6638a42799032f87281e987a9cd612b,DEODORANTS & FRAGRANCES,Brand 21,b94d5659b049cef9fa0fb8bc3d0d6315f35fdadd,Retailer 922,INDEPENDENT,Q004,Distributor A,Exclusive,1.3,1.25,6,7.5,0.05,3.8461537,0.34
2023-02-20,Normal,QRA-004-23RT10002620-01,d0b0f323155afe4ba4f7584d2fdaf27693e521b6,SKIN CLEANSING,Brand 13,105ad35b867fa5b2f4d4e74417717a27b8813480,Retailer 88,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,3,18.6,3.9,38.61386,-0.87
2021-07-19,Normal,QRA-006-21RT04011780-01,523b41b5b2038d90561a3d1eb9017a1518a1b8e6,FABRIC CARE,Brand 2,df993f921fdaa5d3a186f4dae4a1b7f67335bf82,Retailer 1120,CHAIN,Q006,Distributor B,Direct,12.6,9.7,4,38.8,2.9,23.015873,0.88
2022-04-19,Normal,QRA-004-22RT01004650-01,388fbe9ad707f8818f9e73c2ba03a99d92dbb8a9,SKIN CLEANSING,Brand 7,1393ad4a0aae8305259edbd1f81fd94a4f0f7b7b,Retailer 102,CHAIN,Q004,Distributor A,Exclusive,10.0,5.05,6,30.3,4.95,49.5,-1.95
2021-08-02,Normal,QRA-007-21RT01014400-01,f18c193eeaf5d2c9b76aa9034e42c433cbe94f10,HAIR CARE,Brand 4,3af23f85526727815c705b4a22de590a60c37cf8,Retailer 299,HEALTH AND BEAUTY,Q007,Distributor C,Exclusive,14.8,9.4,60,564.0,5.4,36.48649,-0.96
2024-07-19,Normal,QRA-004-24RT22001290-01,df587c4482139c54b592b3f2661196318dab55cc,SKIN CLEANSING,Brand 7,ac3bc5fe1bbccc9de1608520a0d05eef4104e2f6,Retailer 862,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.8,4,23.2,4.2,42.0,-1.2
2023-06-23,Normal,QRA-004-23RT05007980-01,d0b0f323155afe4ba4f7584d2fdaf27693e521b6,SKIN CLEANSING,Brand 13,8313833d71be81bd3d28c1f636ed1a3bd35d40aa,Retailer 666,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,3,18.6,3.9,38.61386,-0.87
2024-08-29,Normal,QRA-003-24RT24003820-01,2e444ba8d0f2b00ccc730f73078b10404991ca3c,COOKING AIDS,Brand 12,b3be43ce9d436a2090196aa8ed370e281e9aa0de,Retailer 898,CHAIN,Q003,Distributor D,Selective,1.7,1.05,48,50.4,0.65,38.235294,-0.14
2023-03-20,Normal,QRA-004-23RT02002840-01,ef78615f989af6b50e6d02a14c67717f94c751b5,DEODORANTS & FRAGRANCES,Brand 21,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q004,Distributor A,Exclusive,3.8,2.15,6,12.9,1.65,43.42105,-0.51
2021-01-04,Normal,QRA-004-21RT03000070-01,0e05060ed8a6005ea789c0248f1fcb4edaaefac9,SKIN CLEANSING,Brand 13,4e0c601935c96d47573996260cd8890a32538d33,Retailer 400,INDEPENDENT,Q004,Distributor A,Exclusive,9.6,6.0,3,18.0,3.6,37.5,-0.72
2022-01-13,Normal,QRA-007-22RT03001140-01,17e7e9b6d21a317a6d164aab3259c8c1fbf7de86,HAIR CARE,Brand 25,bba002410b59e1772331b7cc2c9a7e3d9e120c1c,Retailer 935,CHAIN,Q007,Distributor C,Exclusive,6.2,3.65,6,21.9,2.55,41.129032,-0.69
2024-07-04,Normal,QRA-007-24RT21000280-01,ce222747f65f404ac2ef5661e1cace12b5dd5f6a,HAIR CARE,Brand 7,14a064ab7f1827e7455bad7671c3cb3a0a61bbec,Retailer 107,INDEPENDENT,Q007,Distributor C,Exclusive,11.4,7.4,12,88.8,4.0,35.08772,-0.58
2022-12-20,Normal,QRA-007-22RT02011210-01,8750ac4e4ad37f349b4903799ade94716d608623,HAIR CARE,Brand 7,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,11.1,7.25,3,21.75,3.85,34.684685,-0.52
2024-10-11,Normal,QRA-006-24RT22006670-01,fcf44dfc8ea3eb4168840b195a61a987ba42686a,FABRIC CARE,Brand 2,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q006,Distributor B,Direct,5.4,4.85,4,19.4,0.55,10.185185,1.07
2022-11-22,Normal,QRA-004-22RT02009960-01,3855ec13a53c386ba2fd9591b537fbff9c8be35d,SKIN CLEANSING,Brand 7,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,10.0,5.8,6,34.8,4.2,42.0,-1.2
2023-06-14,Normal,QRA-004-23RT05007490-01,2ed24cc0b3750f0f94c4dba939384337fc754aa0,SKIN CLEANSING,Brand 7,1dad28d3f8d787693742e110465e170c5c3cd8b5,Retailer 155,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,6.05,6,36.3,3.95,39.5,-0.95
2023-04-18,Normal,QRA-006-23RT05004930-01,3113816ca32c68e3b265da838a379471538ce5f1,FABRIC CARE,Brand 2,47007f559dfa65b7d3930ab1e68325bdffd4ace6,Retailer 360,INDEPENDENT,Q006,Distributor B,Direct,7.3,5.4,6,32.4,1.9,26.027397,0.29
2022-03-07,Normal,QRA-004-22RT04003470-01,ac5f6f1b41d5ae3df745f70aff4aebaf0222c20d,SKIN CLEANSING,Brand 13,8d990bd61b61ac2f119735b20bbc1c4c0d49aaaf,Retailer 713,CHAIN,Q004,Distributor A,Exclusive,9.6,5.45,3,16.35,4.15,43.229168,-1.27
2021-08-27,Normal,QRA-007-21RT03015340-01,eb5cdba7751515e8bd8123f14aed5095a1deccec,HAIR CARE,Brand 25,45a4b5722d90c5cef1c087e46085f76ccafc01e0,Retailer 355,INDEPENDENT,Q007,Distributor C,Exclusive,6.2,3.35,3,10.05,2.85,45.967743,-0.99
2021-02-04,Normal,QRA-006-21RT04002480-01,0d86859c4e703925aec8d7d621a225c0ad2aa0d4,FABRIC CARE,Brand 2,f2116b377a1eb369c2920a2c3ecc8ca3cf95f13b,Retailer 1204,INDEPENDENT,Q006,Distributor B,Direct,10.4,7.15,4,28.6,3.25,31.25,-0.13
2021-06-30,Normal,QRA-007-21RT08012410-01,399db4fee15b1274ee6b51180029a8f48409cc74,HAIR CARE,Brand 7,1a3bec4cfc406d1f02f94757e7b39080ffbe7a42,Retailer 140,CHAIN,Q007,Distributor C,Exclusive,2.0,1.25,6,7.5,0.75,37.5,-0.15
2023-11-03,Normal,QRA-006-23RT02011800-01,1e99014b7308ecf5fef7cab424ec7fc89952bcee,FABRIC CARE,Brand 2,cb4c4984bc8670ee34252c58c0b6d0fe571d46ee,Retailer 1010,INDEPENDENT,Q006,Distributor B,Direct,12.6,8.95,6,53.7,3.65,28.968254,0.13
2021-09-24,Normal,QRA-004-21RT05012490-01,1330cf1674a8c5dfa51a9316b58b93b07666c7d5,SKIN CLEANSING,Brand 13,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q004,Distributor A,Exclusive,6.8,4.05,3,12.15,2.75,40.441177,-0.71
2022-10-18,Normal,QRA-004-22RT02008110-01,a08750a5a8aa6a647c93aebfb17885195de0135e,SKIN CLEANSING,Brand 17,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,8.2,5.3,6,31.8,2.9,35.365852,-0.44
2022-03-11,Normal,QRA-004-22RT05003610-01,36912db0f6638a42799032f87281e987a9cd612b,DEODORANTS & FRAGRANCES,Brand 21,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q004,Distributor A,Exclusive,1.3,1.25,6,7.5,0.05,3.8461537,0.34
2023-06-26,Normal,QRA-004-23RT04008180-01,4df81289b7c14863b1e56c9a8994c57e473622b7,SKIN CLEANSING,Brand 17,ff1a111e147afd9103b80081905009778ca33361,Retailer 1271,INDEPENDENT,Q004,Distributor A,Exclusive,8.9,5.9,12,70.8,3.0,33.707867,-0.33
2023-10-09,Normal,QRA-007-23RT03016070-01,7837b371e7f56f9b7de370eb367323e1f6f10613,HAIR CARE,Brand 25,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q007,Distributor C,Exclusive,9.7,5.8,6,34.8,3.9,40.206184,-0.99
2023-02-21,Normal,QRA-007-23RT10002700-01,bcd6e44dbceb498834aa74cf950e36002527bc6a,HAIR CARE,Brand 7,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q007,Distributor C,Exclusive,5.6,5.3,12,63.6,0.3,5.357143,1.38
2022-05-04,Normal,QRA-006-22RT08006630-01,7ab718f4bd75ae14344c897e1397896988aaced6,FABRIC CARE,Brand 2,b3c0cb7308a81cd84cb240868bfffcda3972b641,Retailer 899,CHAIN,Q006,Distributor B,Direct,9.1,8.5,6,51.0,0.6,6.5934067,2.13
2023-04-27,Normal,QRA-007-23RT04005550-01,0e3c01fbce38b853d4db9136d404dc3db6ed47cd,HAIR CARE,Brand 25,9f887d70141d2514965169514cc78518a81919b1,Retailer 789,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,5.95,12,71.4,3.75,38.659794,-0.84
2021-09-24,Normal,QRA-006-21RT05012490-01,0d1d143d4a356fded071fde550fb63d0605d3a3c,FABRIC CARE,Brand 2,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q006,Distributor B,Direct,7.8,6.8,6,40.8,1.0,12.820513,1.34
2022-08-05,Normal,QRA-004-22RT02004880-01,99a5bcd145443a0624c7c76c8d6f90d9d3e20639,SKIN CLEANSING,Brand 7,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q004,Distributor A,Exclusive,10.0,5.45,6,32.7,4.55,45.5,-1.55
2022-12-13,Normal,QRA-006-22RT03019400-01,187f87c58e5850244e6c88014e0ee366612ae99b,FABRIC CARE,Brand 2,0c0a5d4293715c25c66720e74c9d238ff1016f59,Retailer 57,INDEPENDENT,Q006,Distributor B,Direct,7.1,5.65,12,67.8,1.45,20.422535,0.68
2021-03-11,Normal,QRA-007-21RT03004450-01,540845f72b0d8cd87b41ef356baa83f23b491cb3,HAIR CARE,Brand 25,4510fc5bb2e9d18a2212d44f110eef62e96ce9ca,Retailer 351,INDEPENDENT,Q007,Distributor C,Exclusive,7.0,5.85,3,17.55,1.15,16.428572,0.95
2021-03-05,Normal,QRA-003-21RT03004070-01,1d98afa9b74489e7a005861ed79d72207e0bfc1b,SCRATCH COOKING AIDS,Brand 12,ec1af7aec4e62e1a32ba1d3e3d89a466b5769177,Retailer 1171,CHAIN,Q003,Distributor D,Selective,2.8,2.4,6,14.4,0.4,14.285714,0.44
2024-07-15,Normal,QRA-006-24RT23000780-01,546ec5520aa8a4c5dbe176413eb36a325c4d4f86,FABRIC CARE,Brand 2,b1d9a1d1e2ab495dafc40ba78dcdfa07b9d26c65,Retailer 891,INDEPENDENT,Q006,Distributor B,Direct,4.2,3.65,8,29.2,0.55,13.095238,0.71
2021-02-24,Normal,QRA-004-21RT05002760-01,4d969d01ee409a65e7a3275e13cde2ca4450f039,DEODORANTS & FRAGRANCES,Brand 21,8313833d71be81bd3d28c1f636ed1a3bd35d40aa,Retailer 666,INDEPENDENT,Q004,Distributor A,Exclusive,1.3,1.25,6,7.5,0.05,3.8461537,0.34
2022-02-15,Normal,QRA-007-22RT06002370-01,ab7ace74d5c107748349ce04e823db7f72dbd772,HAIR CARE,Brand 25,bc7410348ad3d33a2f2cecf59205d470668e272d,Retailer 938,INDEPENDENT,Q007,Distributor C,Exclusive,6.2,3.9,3,11.7,2.3,37.096775,-0.44
2022-02-10,Normal,QRA-004-22RT04002020-01,27d1cb02398aaa4af2d91d480292389d269049de,SKIN CLEANSING,Brand 17,9f887d70141d2514965169514cc78518a81919b1,Retailer 789,INDEPENDENT,Q004,Distributor A,Exclusive,8.2,5.45,6,32.7,2.75,33.536587,-0.29
2022-09-01,Normal,QRA-004-22RT02006010-01,1a361c7d19bd2b519dc46e19aa0df3126a4b9020,DEODORANTS & FRAGRANCES,Brand 21,034ba7dd7440136b9ebfdafc827233a50796468e,Retailer 21,INDEPENDENT,Q004,Distributor A,Exclusive,3.5,1.7,6,10.2,1.8,51.42857,-0.75
2024-04-12,Normal,QRA-004-24RT06005550-01,b1c5ac2c0d85d5f3281aa03c865ccbbb80b255ec,SKIN CLEANSING,Brand 17,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q004,Distributor A,Exclusive,5.9,3.95,12,47.4,1.95,33.050846,-0.18
2022-07-07,Normal,QRA-006-22RT03010700-01,8b009027db2125bedea1fe213455783c68254758,FABRIC CARE,Brand 2,bfb10def28fe2a57794710294576f5a141d60fa2,Retailer 949,INDEPENDENT,Q006,Distributor B,Direct,2.8,1.95,6,11.7,0.85,30.357143,-0.01
2023-07-11,Normal,QRA-004-23RT06009860-01,faabeae355ea375d8d0036942b56d235f26e17aa,SKIN CLEANSING,Brand 7,1a090d780a94bad71111c32de3d620372b00ebff,Retailer 138,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.8,6,34.8,4.2,42.0,-1.2
2021-06-18,Normal,QRA-004-21RT04009790-01,8a9498ffff7c2983b5b4e2765890a4f1a6252a9c,SKIN CLEANSING,Brand 7,17025e074c5865cbc87741727c50dc23e424d6e3,Retailer 123,INDEPENDENT,Q004,Distributor A,Exclusive,3.7,2.9,16,46.4,0.8,21.621622,0.31
2023-02-20,Normal,QRA-007-23RT03002720-01,2e7591515669f8145a7bf821c4a7e24c04f88ee0,HAIR CARE,Brand 7,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q007,Distributor C,Exclusive,11.4,8.35,3,25.05,3.05,26.754387,0.37
2024-07-05,Normal,QRA-007-24RT21000370-01,ae08042f3ac9d8a4ab4a6ac5618ba47469e3ddc5,HAIR CARE,Brand 4,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q007,Distributor C,Exclusive,15.3,9.45,3,28.35,5.85,38.235294,-1.26
2023-02-20,Normal,QRA-004-23RT10002620-01,dd7fc31011ba3be6312abbd0793c98bc5b121da0,SKIN CLEANSING,Brand 7,105ad35b867fa5b2f4d4e74417717a27b8813480,Retailer 88,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,6.3,3,18.9,3.7,37.0,-0.7
2024-01-04,Normal,QRA-006-24RT01000140-01,5ed27a8a17bd2ab8627317342f5cd73037414a9b,FABRIC CARE,Brand 2,6fd541a3ce6a4cf6915a08398917e74bf1f9d792,Retailer 560,INDEPENDENT,Q006,Distributor B,Direct,12.6,8.35,6,50.1,4.25,33.73016,-0.47
2022-11-22,Normal,QRA-007-22RT01013110-01,3dcae30b0c2a109f9bb85a84f9914d63f0c60e92,HAIR CARE,Brand 25,3af23f85526727815c705b4a22de590a60c37cf8,Retailer 299,HEALTH AND BEAUTY,Q007,Distributor C,Exclusive,6.4,3.45,48,165.6,2.95,46.09375,-1.03
2021-08-02,Normal,QRA-007-21RT03013480-01,c20754a55d96ec5225e2e04ac36414739705722f,HAIR CARE,Brand 25,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q007,Distributor C,Exclusive,6.2,3.35,3,10.05,2.85,45.967743,-0.99
